lemma,HasProperty,MotivatedByGoal,CapableOf,NotUsedFor,HasFirstSubevent,Desires,InstanceOf,DerivedFrom,HasSubevent,RelatedTo,CausesDesire,MadeOf,SymbolOf,PartOf,EtymologicallyDerivedFrom,UsedFor,AtLocation,Synonym,IsA,Causes,TranslationOf
安慰,,"聽五月天的歌,打給男朋友,打給知心朋友,打給女朋友,找朋友傾訴","家人,朋友,老公,貓",,,"失戀的人,失戀,挑戰者,哭泣,憐憫,過敏,小朋友,病人",,,,,,,康乃馨,,,,,,,"哭哭,養動物,同情,眼淚,念經,朋友,友情,哭泣,生氣,跌倒","/c/en/comfort/n/consolation,/c/en/comfort/v/to_provide_comfort"
安寧,,,,,,病人,,,死亡,,,,,,,,,,,"念經,音樂",
安詳,,,,,,,,,,,,,白色,,,,,,,,"/c/en/serene/a/peaceful,_calm"
安逸,,,,,,政治家,,,,,,,,,,,,,,,"/c/en/life_of_riley/n/ideal_life_of_care-free_prosperity,/c/en/comfort/n/cause_of_relief_or_satisfaction"
安然,,,,,,,,,,,,,,,,,,,,,
安安靜靜,,,,,,,,,細嚼慢嚥,,,,,,,,,,,,
安全,"隔離,家","戴安全帽,限制,逃避,遵守,不上班上課,打119,小心,座車,哭,找朋友,路況,買房子,保險套,投保,睡覺",不上班上課,,工作,"人類,災民,老百姓,工人,房子",,,,"安全/a,安全/a,安全/n,安全/n",,,綠色,"廁所門,護具",,,,,熱身,"小狗,戴安全帽,女朋友,錢,派出所,家庭,小心,男朋友,放心,爸媽,管理員",/c/en/security/n/condition_of_not_being_threatened
安心,,"回家,誦經,談戀愛,投保,看醫生,買房子",,,,媽媽,,,"愛人身邊,蓋被,記得鎖門,睡覺",,,,"愛情,幸福",,/c/ja/安心,,安心亞,,,"放心,警察,禱告,寵物,決定,哥哥,繳水費,抱著,相信,回到家,精神好,身體健康,學長,安全,交女朋友,小心,抱枕,有人陪,有錢,朋友,準備,爸媽,睡前關門","/c/en/peace_of_mind/n/absence_of_mental_stress,/c/en/at_ease"
安之若素,,,,,,,,,,,,,,,,,,,,,
安不忘危,,,,,,,,,,,,,,,,,,,,,
安土重遷,,,,,,,,,,,,,,,,,,,/c/en/twenty_twenty_sound,,
安,,,,,,,,,,,,,,,,,,,,"小,大",
守靜,,,,,,,,,,,,,,,,,,,,,
存疑,,,,,,,,,,,,,,,,,,,,,
妄想,永恆,,,,,,,,,,,"夢想,心情",,,,,,,,"喜歡人,睡著,a片,小說,被誇",/c/en/wishful_think/n/illusion_that_what_you_would_like_is_true
如饑似渴,,,,,,,,,,,,,,,,,,,,,
如饑如渴,,,,,,,,,,,,,,,,,,,,,
如願以償,,,,,,,,,,,,,,,,,,,,,
如癡如醉,,,,,,,,,,,,,,,,,,,,,
如臨大敵,,,,,,,,,,,,,,,,,,,,,
如獲至寶,,,,,,,,,,,,,,,,,,,,,
如醉如癡,,,,,,,,,,,,,,,,,,,,,
如醉如狂,,,,,,,,,,,,,,,,,,,,,
如意,,,,,,快樂,,,,,,,,,,,,,,,
如訴如泣,,,,,,,,,,,,,,,,,,,,,
如喪考妣,,,,,,,,,,,,,,,,,,,,,
如泣如訴,,,,,,,,,,,,,,,,,,,,,
如沐春風,,,,,,,,,,,,,,,,,,,,,
如沐春雨,,,,,,,,,,,,,,,,,,,,,
如坐針氈,,,,,,,,,"非常緊張,緊張",,,,,,,,,,,,
如坐春風,,,,,,,,,,,,,,,,,,,,,
好聽,"唱歌,台語,交響樂",,"音樂,鈴",,,音樂,,,,,,,,,,,,,,,
好整以暇,,,,,,,,,,,,,,,,,,,,,
好過,,,,,,,,,,,,,,,,,,,,,
好運,,拜拜,,,,,,,,,,,,,,,,,,"拜拜,做好事,祈禱,快樂,幸運草,做善事,護身符,幸運物,錢,買彩卷,禱告,四葉草,幸運符,好心情,燒香,買樂透,踩到狗屎,微笑,御守,戀愛,朋友,招財貓,捐錢,改名,你,幫助人,平安符,樂觀,買彩券,心存善念,金錢,說好話,好心,祝福,寵物,撿到錢,日行一善,讀書,女朋友,搓牌,財神",
好意思,,,,,,,,,,,,,,,,,,,,,
好棒,,,,,,,,,,,,,,,,,,,,,
好處,,,,,,"你,馬英九,陳水扁,他",,,,,,,,,,,,,,"團購,快樂,健康,運動,開心,孝順,財神,滿足,知足,做善事,玩電腦",
好笑,"囧男孩,漫畫","笑,看電視,蠟筆小新,看書,po笨板,大笑",電視,,,,,,說夢話,,,,"幽默,海綿寶寶",,,,,,尿褲子,"搞笑,白痴,看電視,太白痴,無言,跌倒,大笑,看搞笑片,丟臉,照鏡子,變胖,看到糗事,聽到笑話,做蠢事,耍呆,鐮刀死神,電腦",
好看,"漫畫,插圖,痞子英雄,穿著,藍色的,惡靈古堡,偶像劇,正妹","穿衣服,化妝,剪頭髮,減肥,打扮,買包包,看鬥球兒彈平,看豬哥亮,拍照,梳妝打扮,打肉毒桿菌,染髮,蠟筆小新,拔毛,看電影,肥胖,保養,長相,穿外套,造景","景觀,衣服,電視",,,,,,,,,,星星,,,,,,,"少女時代,正,看電視,穿鞋子",
好玩,"電腦,旅行,棒球","打電動,養寵物,上ptt,打球,養小雞,養雞,玩電腦,驚嚇,猜拳,養貓,打魔獸,玩遊戲,笑,踩地雷,打電腦,玩魔獸,殺人,釣魚,結婚,跳舞,釣蝦,養我,打保齡球,養ptt寵物,打網球,運動","滑雪,遊戲",,,,,,,,,,,,,,,,兜風,"上ptt,烤肉,開心,上網,打球",
好奇,小朋友,"看電影,看電視,看笨版,買保險套,追星,買彩券,上ptt,看書,玩遊戲,泡溫泉",貓咪,,,,,,收信,,,,,,,辜狗,,,未知,"看見小s,洞,不知,期待,喜歡,愛","/c/en/inquisitive/a/eager_to_acquire_knowledge,/c/en/curiosity/n/inquisitiveness;_the_tendency_to_ask_questions,_investigate,_or_explore,/c/en/curiosity/n/a_mars_exploration_rover,/c/en/curious/a/inquisitive"
好受,,,,,,,,,,,,,,,,,,,,,
好,"甜,創新,運動,你的笑,誠實,糖果,高,身體,下雨,享受,結婚,吃早餐,吃飯,電腦,夢遊,愛情,父母,鄉民,電器,帥的,柳丁,香蕉","吃飯,睡覺",相信自己牌組,,,老師,,,,,,,"喜氣,有錢,熱情,打勾勾",大業,,,,,上進,"優,不好,吃飯,快樂的",
奸笑,,,惡魔,,怨念,,,,"做壞事得逞,只是騙局,整人成功,對方得逞了",,,,,,,,,,,,
多躁少靜,,,,,,,,,,,,,,,,,,,,,
多餘,,,,,,,,,,,,,,,,,,,,,"/c/en/superfluous/a/excess_of_what_is_sufficient,/c/en/unnecessary/a/not_necessary,/c/en/redundancy/n/state_of_being_redundant"
多疑,,,,,,,,,,,,,,,,,,,,貪心,
多情,,,,,,,,,,,,,,,,,,,,,/c/en/passionate/a/fired_with_intense_feeling
多心,,,,,,,,,,,,,,,,,,,,,
夙嫌,,,,,,,,,,,,,,,,,,,,,
回春,,,,,,媽媽,,,,,,,,,,,,,,,
回天乏術,,,,,,,,,,,,,,,,,,,,,
向隅,,,,,,,,,,,,,,,,,,,,,
吐氣揚眉,,,,,,,,,,,,,,,,,,,,,
名譽掃地,,,,,,,,,,,,,,,,,,,,,
同意,,"點頭,批准",,,,,,,,,,,微笑,,,,,,,,/c/en/accept/v/to_agree_to
同悲,,,,,,,,,,,,,,,,,,,,,
同情,,,,,,"男人,去死團團員,沒有人,病人,處罰",,,,,花癡,友情,,,,,,,,"老處女,可憐,仁慈,眼淚,東西被偷,裝無辜,淋雨,人太好,失業,裝可憐,哭,沒有錢,好人,異鄉人",
同病相憐,,,,,,,,,,,,,,,,,,,,,/c/en/misery_love_company
同仇敵愾,,,,,,,,,,,,,,,,,,,,遇到仇人,
合意,,,,,,,,,,,,,,,,,,,,,/c/en/desirable/a/suitable_to_be_desired
合宜,,,,,,,,,,,,,,,,,,,,,
合不攏嘴,,,,,,,,,,,,,,,,,,,,,
吃驚,,,,,看到帥哥,,,,,,,,,,,,,,,"陌生人丟水球,巧克男孩",/c/en/scare/n/minor_fright
吃醋,,"嘟嘴,吵架,忌妒,舒發","女人,女朋友,第三者,人,漩渦鳴人,蔡健雅,醋",,,老婆,,,"太在乎對方,忌妒",,,,,,,,,,,"愛,男朋友,在意,受女孩子歡迎,女生,提到正妹",
吃後悔藥,,,,,,,,,,,,,,,,,,,,,
吃屎,,"吐,大便","你,蟑螂,白痴,狗,沒大腦的人",,,阿扁,,,,,,,,,,筷子,,,,阿扁被打,
吃土,,趴下來,,,,蚯蚓,,,,,,,,,,,,,,,
危辭聳聽,,,,,,,,,,,,,,,,,,,,,
危言聳聽,,,,,,,,,,,,,,,,,,,,,
危,,,,,,,,,,,,,,,,,,,,,/c/ja/床を取る
劣跡昭著,,,,,,,,,,,,,,,,,,,,,"/c/ja/未済,/c/ja/未済,/c/ja/未済,/c/ja/未済,/c/ja/未済"
劣,,,,,,,,,,,,,,,,,,,,,
光輝,,,,,,,,,,,,,,,,,太陽,,,,
光榮,,,,,,,,,,,,,,,,,"勝利,養雞,第一名,軍中,為國捐驅,學校,工作上",,"愛我,晉級",努力,/c/en/glory/n/great_beauty_or_splendour
光亮,,,,,,,,,,,,,白色,,,,,,,"太陽,電燈砲,發光,明月",
光火,,,,,,,,,,,,,,,,,,,,,
先睹為快,,,,,,,,,,,,,,,,,,,,,
兇,,,,,,女朋友,,,,,,,,,,,,,,,
企望,,,,,,,,,,,,,,,,,,,,,
企盼,,,,,,,,,,,,,,,,,,,,,
企足而待,,,,,,,,,,,,,,,,,,,,,
企求,,,,,,,,,,,,,,,,,,,,,
企,,,,,,,,,,,,,,,,,,,,,
任性,,生氣,"小姐,寵物,小孩",,,,,,"肚子餓,愛人身邊,得到愛",,,女人,自私,,,,,,"發脾氣,吵要東西,撒嬌,生氣,不理人",,"/c/en/headstrong/a/determined_to_do_as_one_pleases,_and_not_as_others_want"
仰觀,,,,,,,,,,,,,,,,,,,,,
仰慕,,瘋偶像,,,,,,,,,,,,,,,,,,"畢卡索,女王",
仰望,,,,,,,,,,,,,,,,,,,,,
仰天長歎,,,,,,,,,,,,,,,,,,,,,
仰天大笑,,,,,,,,,,,,,,,,,,,,,
交戰,,,,,,,,,,,,,,,,,,,,,
交惡,,,,,,,,,,,,,,,,,,,,,
交往,,"約會,找財源,表白,關心對方,吃巧克力,更進一步,逛街",,,,,,,,,正妹,,,,,,,,,"喜歡,愛,告白,認識,聯誼,愛他",
丟醜,,,,,,,,,,,,,,,,,,,,,
丟臉,,"躲起來,生氣,政客,裝沒事","破音,中指蕭,被當",,,,,,"挖鼻孔被看到,滑倒時,尿床,滑倒",,肥胖,,,,,,,,"尿褲子,當總統","跌倒,中華隊輸韓國,認錯人,無恥,偷偷放屁,失態,摔車,滑倒,投降,上課睡著,偷拿,發酒瘋,認輸,太high,抓狂,說錯話,出糗,支持阿扁",
丟棄,,,,,,玩偶,,,,,,,,,,,,,,過期,/c/en/can/v/to_discard
丟面子,,,,,,,,,,,,,,,,,,,,,
丟下,,,,,,,,,,,,,,,,,,,,,
丟人現眼,,,,,,,,,,,,,,,,,,,,,
丟人,,,計算機,,,,,,,,,,,,,小黃瓜,,,,,
矛盾,,,,,,,,,,,,,,,,,,,"人生,人","吵架,選擇","/c/en/contradiction/n/the_logical_incompatibility_of_opposing_elements,/c/en/contradiction/n/statement_that_contradicts_itself,/c/en/otherwise/a/other_than_supposed,/c/en/contradiction/n/act_of_contradicting,/c/en/conflict/v/be_at_odds_(with)"
目瞪口呆,,,,,,,,,,,,,,,,,,,,"看到鬼,看到辣妹,被嚇到,美女,中樂透,撿到錢",/c/en/dumbfound/a/shocked_and_speechless
皮笑肉不笑,,,,,,,,,,,,,,,,,,,,,
白癡,,"做怪怪的事,亂吃東西,亂罵人,找別人一起耍,耍白痴",,,,"天才,笨蛋",,白癡佬,,"白癡/n,白癡/n",,大雄,腦包,,,,,白癡/n,,"不聰明,很笨,亂說話,做錯事情,很呆,看起來像白痴,耍白痴","/c/en/retard/a/stupid,_irrational"
白痴,呆子,"問糟糕的問題,笑","嗆人,罵人",,,"笨蛋,天才,人",,,,"白痴/n,白痴/n",,"笨蛋,五五六六,西施版",,,,,假笑,"傻瓜/n,白痴/n",你,"笨,相信媒體,呆,拔草","/c/en/idiocy/n/state_of_being_an_idiot,/c/en/idiotic/a/pertaining_to_or_resembling_an_idiot"
白目,情敵,"被討厭,莊孝維",,,,"鄉民,我,寵物主人,老師,成人",,,,,,笨蛋,,,,,,,,"腦殘,花心",/c/en/troll/n/person_who_provokes_others_for_their_own_personal_amusement_or_to_cause_disruption
甲賽,,,,,,,,,,,,,,,,,,,,,
用力,,"沒有力,用很大力",,,"大便,放屁,分娩,擠牙膏,暴投,拿杯子",,,,"大便,上廁所,大便時,拉屎,發球,打網球,拉肚子,撕開包裝,擠沐浴乳,打人,跳,大號,拉筋,插吸管,擠牙膏,爬起來,踢足球,便秘",,,,,,,,,,,"大便,塞不進去",
生疑,,,,,,,,,,,,,,,,,,,,,
生厭,,,,,,,,,,,,,,,,,,,,,
生疏,,緊張,,,,,,,,,,,,,,,,,,,"/c/en/drift_apart/v/to_lose_contact,_to_lose_one's_friendship_or_closeness"
生悶氣,,,心情不好,,,,,,"有人惹我,無聊,煩惱,生氣,賭氣,生氣時,跟男友吵架,被罵,被耍,吵架,煩悶",,疲勞,,嘟嘴,,,,,,,"吸二手菸,起床,心情不好,吵架,遇到白目,生氣,開學",
生動,,,,,,,,,,,,,,,,,,,,,"/c/en/vivid/a/clear,_detailed_or_powerful"
生病,,"睡覺,吃藥,看醫生,休息,咳嗽,喝水,請假",,,,"人,小孩",,,,,,,,,,,,,,"淋雨,病毒,熬夜,細菌",
生氣勃勃,,,,,,,,,,,,,,,,,,,,,
生氣_1,,,,,,,,,,,,,,,,,,,,,
生氣,,"打人,罵人,哭,大叫,睡覺,吃東西,摔東西,揍人,打架",,,,,,,,,肚子餓,,紅色,,,,,,,"吵架,肚子餓,被罵,被騙,被打,被誤會,被劈腿,考不好,不爽,白目",
生恐,,,,,,,,,,,,,,,,,,,,,
生怕,,,,,,,,,,,,,,,,,,,,,
生命力,,種樹,,,,,,,,,,,"血,綠色",,,,,,,,
甘願,,,,,,,,,,,,,,,,,,,,,
甘當,,,,,,,,,,,,,,,,,,,,,
甘於,,,,,,,,,,,,,,,,,,,,,
甘心情願,,,,,,,,,,,,,,,,,,,,,
甘心,,,,,,,,,,,,,,,,,,,,,
犯賤,,打人,,,,,,,,,,,,,,,,,,,
犯嘀咕,,,,,,,,,,,,,,,,,,,,,
犯愁,,,,,,,,,,,,,,,,,,,,,
民怨沸騰,,,,,,,,,,,,,,,,,,,,,
正面,,成功,,,,,,,,,,,,,/c/ja/正面,,,,上進,,"/c/en/head/n/side_of_coin,/c/en/façade/n/face_of_a_building"
正中下懷,,,,,,,,,,,,,,,,,,,,,
正,"林志玲,正妹,電視",,,,,,,,"形容美或俊俏,形狀,計算數量",,,,美肌,,,,,,,正妹,"/c/en/plus/a,/c/en/positive/a/mathematics:_greater_than_zero"
末日,,,,,,,,,,,,,孤單,,,,,,,,/c/en/end_of_world/n/end_of_the_planet_earth
未知,宇宙,,,,,"人,人類,我得趴,小孩子,我",,,,,,宇宙,"黑色,大海",盧彥勳,,,,,,宇宙,/c/en/unknown/a/not_known
打攪,,,,,,,,,,,,,,,,,,,,,
打斷,,,,,,,,,,,,,,,,,,,,,
打擾,,,,,,"唸書,貓,作愛,看電影",,,,,,,,,,,,,,,/c/en/disturb/v/confuse_or_irritate
打擊,,,,,,,,,"打棒球,棒球場",,,,,棒球,,,"弱點,成長,快樂",,,,/c/en/strike/v/to_hit
打鼓,,,雙手,,,"鼓手,人",,,學生時代,,,,,,,,,,,"歡呼,唱歌",
打結,,,"頭髮,耳機",,,,,,"解不開,心結,結束,腦筋卡住,想綁東西,綁鞋帶,腦袋錯誤,不通,有錯,鞋帶嗎",,,,,,,,,,,玩毛線,
打敗,,,,,,,,,,,,,,,,,,,,,/c/en/lick/v/colloquial:_to_defeat_decisively
打情罵俏,,,"情人,剛交往",,,,,,情人節,,,,,,,,,,,,
打破,,,杯子,,撥蛋殼,,,,,,,,,,,,,,,,
打倒,,,,,,,,,,,,,,,,,,,,,/c/en/down_with
打架,,生氣,"流氓,人,狗,立法委員,我",,,"我,老師,流氓",,,,,生氣,,,,,"拳頭,球棒,棍子,手,腳,槍,刀,武器,刀子",,,,"吵架,生氣,罵人,喝酒,不爽,意見不合",
打岔,,,,,,,,,,,,,,,,,,,,,
打仗,步槍,艦隊,"軍人,馬,兵,士官,將,英雄,刀槍,騎士,他,航空母艦,凱薩,飛機,黃蓋,士兵,帥,總統",,,"拿破崙,布希,金庸,臺灣,總統,軍人,劉備",,,大陸攻打,,騎上雷霆戰馬,,,,,"國防,炮,飛機,刀",,,,,
打,,,"我,籃球,球,電話",,"揍人,揮棒","手機,小狗",,,"手癢,暴力,練身體,想我,戰場",,"白木,蟑螂,別人白目,球,電動,我,棒球,癢",,,,,"手,棍子,球棒",,,,"球,生氣,不乖",/c/en/box/v/strike_with_the_fists
平穩,,,,,,,,,,,,,,,,,,,,,
平靜,水,,,,認真,"我,你,狗狗,媽媽,他,姊姊,藝術家,音樂家",,,,,"難過,生氣,傷心",,"藍色,白色,綠色",,,,,,,"看書,聽音樂,死亡,睡覺,祈禱,佛經,打坐,好心情,愛人,洗澡,禱告,音樂,吵架過後,滿足,光明神,大雨過後,安息,洗臉,聽歌,唸經,讀書,大風過後,唸佛","/c/en/calm/a/free_from_anger_and_anxiety,/c/en/calm/n/condition_of_being_unworried_and_free_from_anger"
平淡,,,,,,,,,,,,心情,灰色,,,,,,,,
平庸,,,,,,,,,,,,,,,,,,,,,/c/en/banal/a/common
平和,,,,,,,,,,,信仰,,,,,,,,,,
平安,,去拜拜,,,回家,"人,媽媽,父母,出外旅行,天使,災民,家人,日本人,算命",,,,"平安/a,平安/a",,,"吉祥物,愛,花",,,,,,生命,"拜拜,管理員,小心,保持警戒,注意周遭,信任,做好保護措施,守規矩,平安符,禱告","/c/en/safe_and_sound/a/having_come_to_no_harm,/c/en/peaceful/a/not_at_war_or_disturbed_by_strife_or_turmoil"
平心靜氣,,,孤男寡女,,"看書,被發卡,打電腦,撞鬼",,,,,,,,,,,,,,,畫畫,
左右為難,,,,,,政治人物,,,,,,,,,,,,,,,
左支右絀,,,,,,,,,,,,,,,,,,,,,
奴顏婢膝,,,,,,,,,,,,,,,,,,,,,
奴才,,,,,,,,,,,,,,,,,,,"男友,男朋友",,/c/en/minion/n/loyal_servant_of_another_more_powerful_being
失魂落魄,,,,,,,,,"想念,被女朋友甩了",,,,,,,,,,,"失戀,寂寞,難過,心情不好,老公外遇,失業,死亡,發呆,分手,孤單,考試考不好,被嚇到,離婚",
失誤,,不快樂,,,,"我,考試,大家,打球,打棒球,投手,每個人,真淚,跟上司報告,踢足球,約會,跳舞,搭訕,業務,算錢,你,比賽,工作,練球,練習,老師,完美,寫考卷,對吧",,,打排球,,,,,,,,,,,粗心,/c/en/error/n/mistake
失落,,"哭,睡覺,自閉,找朋友,傷心,講電話,開心,玩遊戲,看電視,罵髒話",,,,"我,夫妻,需要愛的孩子",,,"分手時,考不及格時,電腦壞掉",,,,黑色,,,鼓勵,遊戲,,,"失戀,買彩券,寂寞,愛情,打麻將,拍拖,得不到,下大雨,失望,激情過後,難過,失敗,打槍,挫折",
失意,,"獨處,自殺,沮喪,難過,跌倒",,,,老人,,,,,失戀,,,挫折,,,,,,"失業,失戀,健忘,賭博",
失望,,"難過,哭,生氣,絕望,悲傷,沮喪",,,,"人,我",,,失戀,,,,,,,,,,,"失敗,分手,失戀,買樂透,期待,考不好,買彩卷,難過,考試考不好,對發票,輸球,吵架,彩券,愛,樂透沒中,希望,落榜,被甩,被當,下雨,刮刮樂,六合彩",
失敗,,"難過,哭",,,,"人,我,你,老闆,男人,比賽,總統,媽媽,爸爸,人類,考生,做蛋糕,陳水扁",,,,,,成功,,,,,,,,"努力,驕傲,自大,成功,懶惰,挫折,不努力,分心,怠惰",
失控,,,,,,,,,生氣,,,,,,,"拳頭,暴力,鎮定劑,麻醉劑,冷水,朋友,手銬,繩子,鎮靜劑",,,/c/ko/야구,"憤怒,生氣,發呆",
失笑,,,,,,,,,,,,,,,,,,,,,
失眠,,睡覺,,,,"睡覺,睡",,,"壓力大,有心事,失戀",,,,,,,安眠藥,,,,"失戀,喝咖啡,憂鬱,睡覺,咖啡,太興奮,睡不著,興奮,壓力,壓力過大,有心事,期末考,想太多",
失色,,,,,,,,,,,,,,,,,,,,,
失去,,"傷心,悲傷,痛苦,哭泣,想念,難過",,,,"人,媽媽",,,,,,"思念,悲傷",,痛苦,,,,,,"在意,韓戰,失戀,做壞事,共產主義,災難",
外傷,,,,,,,,,,,,,,,,,,,,,"/c/en/trauma/n/any_serious_injury_to_the_body,_often_resulting_from_violence_or_an_accident"
外行,,,,,,,,,,,,,,,,,,,,,/c/en/layperson/n/one_who_is_not_intimately_familiar_with_a_given_subject
外向,,,,,,,,,,,,,,,,,,,,,
可驚,,,,,,,,,,,,,,,,,,,,,
可靠,"準備好,家人",有女友,,,,,,,,,,,"學長,知識",,,,,,同伴,,"/c/en/reliably/r/in_a_reliable_manner,/c/en/reliable/a/fit_to_be_relied_on"
可歎,,,,,,,,,,,,,,,,,,,,,
可憐,"沒錢的,沒人愛,失戀,孤獨,寂寞,陳水扁,夭折,少女,智障,遊民,趙翊安,胖子",,,,,"失戀的人,失望,人們",,,,,,,"離職,被罵",,,,,,,"哭,二次大戰,單純,旱災",/c/en/pitiful/a/so_appalling_or_sad_that_one_feels_or_should_feel_sorry_for_it;_eliciting_pity
可憎,,,,,,,,,,,,,,,,,,,,,/c/en/obscene/a/disgusting_or_repulsive
可鄙,,,,,,,,,,,,,,,,,,,/c/en/peter_jeppesen_house,,
可愛,"小雞,我,貓咪,小狗,寵物,女人,狗,孩子,糖果,貓,蘿莉,小孩,女朋友,小天使,正太,萌,你,笑容","撒嬌,喜歡",,,,,,,正妹,,,正妹,"粉紅色,貓咪,泰迪熊,小雞,粉紅,寶寶",,,,,,,"化妝,單純,兔子,主人,裝可愛,可憐,幼稚,笨,天真",
可意,,,,,,,,,,,,,,,,,,,,,
可賀,,,,,,,,,,,,,,,,,,,,,
可惡,"敵人,少女,詐欺",,,,,,,,,,,申艾莉,,"假裝,閃光",,,,,"武器,a錢","潑硫酸,壞人",
可悲,沒人愛,,,,,,,,,,,,,,,,,,人,沒錢,/c/en/lamentable/a/deplorable
可喜,,,,,,,,,,,,,,,,,,,,,/c/en/hearten/a/cheerfully_encouraging
可望而不可及,,,,,,,,,,,,,,,,,,,,,
可望,,,,,,,,,,,,,,,,,,,,,
可惜,,,,,,,,,,,,,,,,,,,,"錯過,樂透差一號",
可笑,好笑的,,"無知,情歌",,,,,,,,,,,,,,,,,,"/c/en/funny/a/amusing;_comical,/c/en/amuse/a/entertaining,/c/en/laughable/a/fitted_to_exite_laughter"
可氣,,,,,,,,,,,,,,,,,,,,,
可恥,,,裸奔,,,,,,,,作弊,,,,,,,,常常遲到,,"/c/en/disgraceful/a/bringing_or_warranting_disgrace,/c/en/shameful/a/causing_or_meriting_shame_or_disgrace"
可恨,"情敵,敵人",,,,,,,,,,,,,,,,,,,,
可怕,"岩漿,人,火,現實,不擇手段,苦茶,大陸貨,女鬼,少女,憂慮,洞穴,恐龍,鄉民,恐怖份子,慌張,詛咒,蟑螂",,鬼,,,,,,撕裂的狼嚎,,,,"黑色,紅色",權勢,,,,,武器,"戀愛,小刀,螞蟻,床在搖",
可心,,,,,,,,,,,,,,,,,,,,,
可口,"餅乾,阿婆牛肉麵,蛋糕,鹹酥雞,蘋果,點心,糖果,榴槤,披薩,礦泉水,西瓜,雞排",,饅頭,,,可樂,,,,,,,,,,,,,,,
叫苦連天,,,,,,,,,,,,,,,,,,,,,
叫苦不迭,,,,,,,,,,,,,,,,,,,,,
只怕,,,,,,,,,,,,,,,,,,,,,
只求,,,,,,,,,,,,,,,,,,,,,
叨念,,,,,,,,,,,,,,,,,,,,,
另眼看待,,,,,,我,,,,,,,,,,,,,,,
另眼相看,,,,,,,,,,,,,,,,,,,,,
古怪,,,,,,,,,,,,,,,,,,,,,/c/en/eccentric/a/deviating_from_the_norm
去死,,,,,,"有閃光,殺手",,,情人節,,"生病,失戀,股票套牢",,,,,,,,,"流血,頭髮痛,得癌症,破產,發瘋",
半信半疑,,,,,,,,,,,,,,,,,,,,,
北爛,,,,,,,,,,,,,,,,,,,,,
北七,,,,,,,,,,,,,,,,,,,,,
匆忙,,衝出去,,,,,,,,,,,,,,,,,,睡過頭,/c/en/hasty/a/acting_in_haste;_being_too_hurried_or_quick
功勞,,,,,,,,,,,,,,,,,,,,,/c/en/merit/n/something_worthy_of_a_high_rating
出神,,,,,,,,,很累,,,,沉默,,,,,,,發呆,
出氣,,打人,,,,,,,,,"生氣,沮喪",,,,,,,,,打阿扁,
出色,,,,,,,,,,,,,,,,,,,,,
出乎意料,,,,,,,,,,,,,,,,,,,,,/c/en/unpredictability/n/the_quality_of_being_unpredictable
充沛,,,,,,,,,,,,,,,,,,,,,
以淚洗面,,,,,,,,,,,,,,,,,,,,分手,
以為,,,,,,,,,,,,,,,,,,,,,
令人擔憂,,,,,,,,,,,,,,,,,,,,,
令人髮指,,,,,,,,,,,,,,,,,,,,,
令人滿意,,,,,,,,,,,,,,,,,,,,,"/c/en/desirable/a/suitable_to_be_desired,/c/en/warm_cockle_of_someone_heart/v/to_provide_happiness_to_someone"
令人鼓舞,,,,,,,,,,,,,,,,,,,,,
令人羨慕,,,,,,,,,,,,,,,,,,,,,
令人感動,,,大海,,,,,,,,,,,,,,,,,,
令人堪憂,,,,,,,,,,,,,,,,,,,,,
令人生畏,,,,,,,,,,,,,,,,,,,,,
令人心悸,,,,,,,,,,,,,,,,,,,,,
令人不安,,,,,,,,,,,,,,,,,,,,,
付出,"愛,愛情",,愛,,愛一個人,"賺大錢,錢包",,,,,擁抱,愛情,,,,,,,"愛,快樂,承諾,關懷,家庭,工作,幫助","愛,喜歡,努力",
付之一笑,,,,,,,,,,,,,,,,,,,,,
他媽的,,,,,,,,,,,,,,,,,,,,,
他馬的,,,,,,,,,,,,,,,,,,,,,
他奶奶的,,,,,,,,,,,,,,,,,,,,,
仔細,,,,,,,,,"看菜單,看耽美小說時,職務",,,,,,,,,,,,
乏味,哲學書,,,,,,,,,,,,,,,,,,,,/c/en/boredom/n/state_of_being_bored
乏力,,"休息,睡覺",,,,,,,,,,,,,,,,,,感冒,/c/en/fatigue/n/weariness
乏,,,,,,,,,,,,,,,,,,,,,
世仇,,,,,,,,,,,,,,,,,,,,,
王子病,,,,,,,,,,,,,,,,,,,,,
王八蛋,,,,,,"人民,王識賢",,,,,,,,,,,,,,愛發酒瘋,
王八,,,,,,"烏龜,人,魚",,,,,,,,,,,,,,,
牛,"牛奶,奶",,,,,你,,,,,,"牛肉,牛排,肉,牠,奶",,,,,"尾巴,四隻腳",,乳牛,,
火燒火燎,,,,,,,,,,,,,,,,,,,,,
火熱,紅色,,,,,,,,,,,,"紅色,紅,熱情",,,,,,,,
火冒三丈,,,,,,,,,生氣,,罵髒話,,,,,,,,,,
火,,,,,,"螞蟻,蟑螂,紙,大象,水,貓,動物,老鼠,人,木頭,野獸,樹木,書,熱,蛇,獅子,殭屍,樹,汽油桶",,,,,,,紅色,,,,"木頭,水",,火爐,,
毛骨悚然,,,,,,,,,,,,,,,,,,,,"噁心事物,蜘蛛,鬼,屍體",
毛,大腿中間,,,,,拔,,,,,,"衣服,貓,帽子,鼻毛,喵喵,小狗,頭髮,小貓,毛衣,貂皮大衣",,睫毛,,,,,"馬毛,貓毛,鬃毛","小貓,聽鬼故事,貓咪",
